"V1","V2"
1.6859909884056,0.0509193397353195
1.68846196726402,0.0506795688225525
1.86776652511102,0.0356369212738057
1.60189343585669,0.0596608217008081
-1.38541277310304,0.912092747695691
1.73825378114975,0.0460456553675164
-1.38382864141075,0.911852739579547
1.50331736342322,0.0714386842144427
1.76953997062979,0.04332061287392
1.70895546497591,0.0487271189511096
1.62642420095371,0.0569917768215651
0.513802935362096,0.305516465937129
1.55011290731517,0.0656322678283143
1.58416293604351,0.0616532580908817
1.7442574620327,0.0455118037350172
1.7588985624721,0.0442317588268664
0.431738739786919,0.334459666624567
1.87220316066682,0.0353193945626564
1.17425363237717,0.124617795187932
1.68031616990417,0.0514735812165847
1.96940705249023,0.0289496163790567
1.99523017982994,0.027435566320657
1.83046865984745,0.0384045983874696
1.56367339209086,0.0640232608534257
-1.55413694121975,0.934848596680416
1.74755403939513,0.0452208960416953
0.531821999191133,0.299320104868232
0.161986946591294,0.436183676073216
1.57341324785052,0.0628875513647424
1.71704624924938,0.0479738481416921
1.40686539477513,0.0847071412858373
2.1879585638094,0.0181675429692248
1.7405077569488,0.0458446147971245
1.90426659028288,0.0330962027423554
-0.164966304441931,0.564979225647167
1.78510659832204,0.0420164219354217
1.71847362670325,0.0478419754916845
1.68323837668923,0.0511875532657903
1.82043891469185,0.0391794999869463
-1.24058881015106,0.887967437503895
1.79928016745642,0.0408580837486738
-0.763072190021526,0.774405724940816
1.84339510233786,0.0374252540813113
1.39321927746073,0.0867319667925028
1.39765666140211,0.0860694199005416
2.04008580747529,0.0249698054196368
1.84758843934266,0.037112184231662
1.40357360679718,0.0851921461079588
-2.01177778148165,0.973497839153943
