"V1","V2"
1.58507705496895,0.0615492192128384
1.40349526744943,0.0852037149899969
1.88924054240755,0.0341225617433744
1.55745726209231,0.0647567936850999
-0.610323310926967,0.726951834023428
2.09995149677055,0.0219835984424497
-0.00436261864377944,0.501726450482544
1.32297014580647,0.097760801390502
1.66421599499366,0.053073477379993
1.5085285039398,0.0707722724056256
1.94756066724738,0.0302868652992005
0.0639613186964055,0.474705847508821
1.7193133257931,0.0477645396052523
1.62451832178675,0.0571955511972855
1.85602713877208,0.0364889598027898
1.52902806754291,0.0681992306198318
0.622110891662948,0.269209036435726
1.82578009573253,0.0387651927502943
1.03440576234577,0.154474478180725
2.03605998881689,0.0251828672269854
1.84286648643889,0.0374648800671075
1.4005933537298,0.0856331300377604
1.61422740198167,0.0583062588227422
1.40935359170244,0.0843419791428877
-0.595398643912915,0.722050455960704
1.62670627574649,0.0569616687043779
0.656151381862536,0.258283904950228
0.342444935503672,0.367163571851589
1.97658318693721,0.0285217253427565
1.85267693765188,0.0367352996032264
0.880912631039911,0.192572024458411
2.02237759032969,0.0259189795768247
2.07611756346071,0.0231324044087264
1.78584147438145,0.0419556858000127
0.305842832227866,0.380884408781474
1.62902669053882,0.0567144902825458
1.86414474271656,0.0358979458266662
1.916216329379,0.0322991185409476
1.63779729844106,0.0557882086130463
-0.149552868256089,0.558956927475897
1.69023144544349,0.050508447952513
-0.234462696601048,0.591916251760423
0.457803652920486,0.325143151236593
1.46512797928022,0.0764777516235056
2.16456229629347,0.0191195863948488
1.75086044499229,0.0449306986430087
2.00515654804372,0.0268722553463013
1.47229999508517,0.0755103456915702
0.0317073040657109,0.48745436917238
