"V1","V2"
1.67409561776289,0.0520868943199051
1.70633036843006,0.0489736421518528
1.84876930383365,0.0370244282662404
1.59211190174031,0.0607533636537153
-1.60660489147241,0.940859631093951
1.76849509284357,0.0434093688883275
-1.51096062014805,0.929537032603663
1.5820330310097,0.0618962283387452
1.7072740985489,0.0488848962593712
1.6417812401741,0.0553716100885051
1.61931298299623,0.0577551659813806
-0.82294666399645,0.791587908401063
1.56740384599025,0.0635863124027924
1.53576859336276,0.0673699097123611
1.67600372682193,0.0518981208372431
1.7223985585737,0.047480927010604
-0.0708096232330547,0.527997941109719
1.88864359843774,0.034163896977107
1.09656635334945,0.140638326250284
1.70670955091003,0.0489379686204494
1.91211870775869,0.0325705509415815
1.88788841849207,0.0342162510679579
1.79216540743708,0.0414360990272917
1.61734565933648,0.0579678411447498
-1.63711250002173,0.944139921794258
1.69977832724494,0.0495935076483021
-0.0209233387723851,0.50827954699142
-0.317615695249313,0.623546983030442
1.54338137254792,0.0664431223003239
1.74881074749773,0.0451104111825424
1.39955127255687,0.0857877476748875
2.07873352821589,0.0230037741482656
1.84178675257026,0.037545930504709
1.84741259693279,0.0371252672017012
-0.802867014474159,0.785917747418597
1.6809621206818,0.0514102405219599
1.72145502608697,0.047567511452551
1.66732027416721,0.0527618215253897
1.80708835181843,0.0402316435685968
-1.61859732254106,0.942167542979757
1.76311174550772,0.0438690950616671
-1.2350429582537,0.88695317215922
0.611376039543179,0.272704145250964
1.36407591921482,0.0911831318625227
1.396110418339,0.0862998375856636
1.93121643015512,0.0313221271740687
1.81405848185573,0.0396793692627488
1.44461374581685,0.0792994924148407
-2.42306419081779,0.989288346996467
