"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
0.0128229481165852,0.0118099457034878,0.0209283947458291,0.0245898941298865,0.0159078802074676,0.0202130314725797,0.0290699388134248,0.0225086008702383,0.0221729056687446,0.0123892264093829,0.0124691273790875,0.0246772881742042,0.0144691890739226,0.00984252073614212,0.010395354528837,0.00852370023944273,0.0135221323114611,0.0200559369949177,0.0167248501869718,0.0254739243413924,0.0148683657928688,0.0162481792561047,0.0136680055052712,0.0175524973258136,0.0228153646798886,0.00965699866824721,0.0264941098662594,0.0114068136577049,0.0264506998731738,0.0194930598117581,0.0189566860446981,0.0245474425872492,0.0193988618405918,0.0103710149166877,0.0140761337299832,0.0193213569987829,0.0125681093823696,0.0227027680721545,0.0112211778081659,0.0297057499931757,0.0131554318083877,0.0129252804697998,0.0195678512112413,0.0149812256986839,0.0438889020954947,0.017105887775553,0.0134549993910438,0.028319002603533,0.0210374270685628
0.0128199484541266,0.0116899076320908,0.0233733816382191,0.0271482250115988,0.0149063831321532,0.0216116189234392,0.0297183231866328,0.021672104601121,0.0219352772411122,0.012094762556426,0.0124219341792194,0.023388928649489,0.0150155204631378,0.00995291292636877,0.00893728569811407,0.00845382265802312,0.0133248086260089,0.0206699077370975,0.016741819430932,0.0258919781832182,0.0148758149113879,0.0162812917812322,0.0134462823683025,0.0176734372954752,0.0222566600403654,0.00951277902722856,0.0259702187753777,0.010115861473348,0.0251899140224828,0.0203359489160817,0.0176363978443833,0.0264961780900163,0.0209044506331343,0.0105248378753615,0.0128304079343299,0.0203233984667272,0.0132340031522889,0.0239250146671116,0.0114004522897503,0.0286936152360685,0.0129636740186671,0.0132539626023062,0.0175708020605308,0.0155963387294716,0.0428646593632146,0.0192515648700076,0.0132381052845542,0.0286600041749351,0.0198539044371502
0.0122113219493468,0.0106227545955928,0.0201923056953075,0.0243505456128841,0.0138773282474121,0.017738677064771,0.0298453486979519,0.0243338387491882,0.0207114451873301,0.0113299171816633,0.0115371244347591,0.0224338517758382,0.0137022308731095,0.00925206720309653,0.00810653505371579,0.00783803577623714,0.0119691736903927,0.0177861906594509,0.0214814075904239,0.0234170169020704,0.0139781286887915,0.0153333680472989,0.0125209260676726,0.0175921373354824,0.0210909945714143,0.0085588660045453,0.0255943564795594,0.00918568224098594,0.0277920980351389,0.0167910635849293,0.0155407225600554,0.0234861551643295,0.0177552703768342,0.00958248122046574,0.0118592392636083,0.0187798607350247,0.0108693226694341,0.0205150476563439,0.0104306051484992,0.0276658618448061,0.0122073510906327,0.0120653591692442,0.0165445925626432,0.0197156880710908,0.0443739210003716,0.0164585262337023,0.0118502166670038,0.0305237247211577,0.0185559596632483
0.0118422470886776,0.0104038106861384,0.0197529024897465,0.0237519707589152,0.0166100406148381,0.0206909673636677,0.0281785215585789,0.017958425002368,0.0212673792120064,0.0114396861307491,0.0114143217001941,0.0212196837079921,0.014170881234265,0.00925219164804645,0.0110622639211654,0.00794670167520469,0.012020488695937,0.0200970643794308,0.016081813007586,0.023447166239401,0.0141948463861376,0.015331718257553,0.0125958634682399,0.0172150028748567,0.0228548928845249,0.00847998793384604,0.024999663965873,0.0111408978711016,0.0215635347958081,0.0194837600434688,0.014791546582924,0.0218946009500407,0.0197583734111504,0.00979078742568651,0.0144405704483717,0.0175593307383326,0.0123187894823267,0.0232157897344992,0.0106407823940527,0.0285760784000651,0.0122726960531255,0.0145587909841209,0.0156961011615616,0.0143264811155253,0.0371080672076537,0.0156755875304774,0.0117819656919187,0.0273016365402968,0.0178845216836498
0.0123275786867006,0.0110504068968627,0.0197752512727816,0.0241868404213571,0.0131382531067071,0.0207065476221218,0.0280430580566546,0.0179184821024743,0.0204556610301849,0.0123473448444401,0.011622643293219,0.0211124693209464,0.0142617610285165,0.00961896044564074,0.00761744155404091,0.00783231426795403,0.0111121187939966,0.0199851960889517,0.016201525424921,0.022612885688537,0.0142845185571566,0.0158286704559551,0.011996208472755,0.0172232227066302,0.0207873622725089,0.0100305084309714,0.0243116689708314,0.00886717471447364,0.0210151200277429,0.0195769395827452,0.0152259012508879,0.0223562376951701,0.0197724957728594,0.0103635079416104,0.0107578809676428,0.018651732622416,0.0125752329327613,0.0233298359293234,0.0105092953521593,0.0274366941988009,0.0122802822393773,0.0110647021433043,0.0154809329593358,0.0142541545337063,0.035302315344793,0.016461291222071,0.012120898930371,0.0270907313351936,0.0182240716330377
0.0116540902942551,0.0101530476390731,0.0192736630264855,0.0232806252959277,0.0136869447954845,0.0176111317654387,0.0275592069836443,0.0164547495878473,0.0203372357561961,0.010525983464011,0.0123607575578044,0.0227560622848254,0.0147579633092575,0.0107074255827016,0.00809479145097378,0.00773630072706744,0.0118128169059966,0.0174494204846836,0.0142934064043988,0.0184157651495577,0.0144373992987654,0.0153505848088051,0.0108685531456755,0.0171668752747508,0.0215934757148981,0.00809773853378108,0.0247220744578843,0.00939635909798591,0.018519856560315,0.0166042168107382,0.0143307689750497,0.0216677860290272,0.0168240443377604,0.00952471047158948,0.0111818664409838,0.0172540202377757,0.010271183099874,0.0202141357752987,0.00992470168819704,0.0285275635181917,0.0121567085566302,0.0117827781498403,0.0155916997741705,0.0127906103466875,0.0329507631449754,0.0151126525197127,0.0114673850661546,0.0243328219437132,0.0175945041051217
0.0113468067447036,0.0101951546776065,0.0182044798403948,0.0218400430450654,0.0133850602601497,0.0169142386234305,0.0296960720605525,0.0180424546230836,0.0195249805095604,0.0104814018971703,0.0130417110273231,0.0197695403493639,0.0172687887747726,0.0109943293003303,0.00773545608479321,0.00805507110952373,0.0112493279769787,0.0165636302052727,0.0149854520154527,0.0174959186565924,0.0143500489989539,0.015080992836322,0.0113221353453459,0.0162477682489199,0.0220959304067976,0.00844260823406464,0.0249052513764428,0.00906297806309039,0.017504884417845,0.0154126737302874,0.0146661860198912,0.0206535278469139,0.016105033960303,0.00917748749410903,0.0107290278104793,0.0168425770210986,0.0100178839892959,0.0195555593151143,0.00955606581327169,0.0287478698034655,0.0120803379704641,0.0117599584871739,0.0143435400398234,0.0136844744748042,0.0321591794268398,0.0145725732403605,0.0114878893480783,0.0236546929507745,0.0169058085542128
0.011275760434388,0.00965266441510292,0.0180559460190133,0.0214093965495763,0.0152620947050427,0.019182812310165,0.0259814668189502,0.0164170981477658,0.0195504030925396,0.0102928641820252,0.0103441237366835,0.0181978347244563,0.0128284702891544,0.00847971491309178,0.0103772848855339,0.00751421770338735,0.0139855043462591,0.0192072897377564,0.0152897640936602,0.0190634156819828,0.0133932561439102,0.0143263247023784,0.0128298735970827,0.0155915949514423,0.0221920985321513,0.00806287936940701,0.0238850635623056,0.0103869303202227,0.0201413344858637,0.0178454086154059,0.017331538119166,0.0201958244735938,0.0183544132778223,0.00912040629362013,0.0127958241989376,0.0158291429330229,0.0113753917617526,0.0222277262291189,0.00965299282440139,0.027009667488457,0.0116089999725079,0.0135893825141491,0.0141636771692167,0.0128383956110423,0.0284623476966861,0.0141281685979183,0.0105520523704795,0.0249178038941778,0.0169591050817264
0.01154586072198,0.0103148313201799,0.0191695096361609,0.0220039420644921,0.0133532876976504,0.0226382020550055,0.0270439410667843,0.0160160880296947,0.0188665356651122,0.0106682318428627,0.0108088807881568,0.0186473123425128,0.0130977597505784,0.00914123378236509,0.00782262584578191,0.00748193563545182,0.0112420904751425,0.0215234935871959,0.0152112121859355,0.022492073896374,0.0138581579780581,0.0148582734277432,0.0104465438710933,0.0161293972117454,0.0212474443192681,0.00849238602149811,0.0234314591733015,0.0088609417393859,0.0224726562102222,0.0217031810501492,0.0144655840186373,0.0214069900478359,0.0212884590656803,0.00932076739364886,0.0108585619085055,0.0170029039853365,0.0142128841048438,0.0248077999230988,0.0102147697174711,0.0264031780292562,0.0121288844174986,0.0112295154320426,0.0147907901731659,0.0142588603920478,0.0275728109882301,0.0151711959533542,0.0108332106094514,0.0242730725510239,0.0176370880042513
0.011132053233303,0.00985735898060121,0.0182867632790331,0.0222057835285482,0.0131951082968356,0.0159824460503422,0.0252639456662436,0.0144661459015912,0.0191309437694937,0.0113352444655515,0.011628213498117,0.0179759322982919,0.0130237014448881,0.0100375216837806,0.00759249003830247,0.00727351355649848,0.0110084038158182,0.0162250327322753,0.0153558042425109,0.0162181324095713,0.0144513135177207,0.015083254667736,0.0106304797368472,0.0157156254118432,0.0208307904746467,0.00902689813276447,0.0240068680087092,0.00892375150978223,0.0167798532743894,0.0151268730502085,0.0147341572100541,0.0209463991374458,0.0151131484183649,0.00868056589883685,0.0105686066721253,0.0161892005044534,0.00936914368285811,0.0189148291683746,0.0100250334675267,0.0265414774620149,0.0119061010225607,0.0110134983071166,0.0150056241072438,0.0136253344125308,0.0280678150765775,0.0140439824412624,0.0106832107030284,0.0221505718178869,0.0175100811610415
