"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
0.0205107791107708,0.0182778132734694,0.0329015968063811,0.0345124893007068,0.0202046786426141,0.027759122116547,0.0476280025287937,0.046179903063225,0.0342045460433048,0.01889852616351,0.0220784592737371,0.0413038040191328,0.0251596401350177,0.0155378478232165,0.0131525408685567,0.0134113626773771,0.0202721282355779,0.0255802200819064,0.0226368380652716,0.044132638450902,0.0228753616094528,0.0260429458503792,0.0262286632871166,0.0325479398960927,0.0342902816789299,0.0142776548277171,0.0517504328203255,0.0165135120939766,0.0417946626947368,0.0248919703292408,0.0264072589970875,0.0397078207910409,0.027275737303049,0.0178067703026878,0.0203784547367715,0.0273470373081537,0.0185234707961447,0.0302606443618184,0.017032264435806,0.062110465867047,0.0222392465026258,0.0197964863371093,0.0242983138792437,0.0213347021831532,0.109857153232979,0.0289037173312216,0.02214716396556,0.0667133672194971,0.0288567540909098
0.0202132665632297,0.0172691016081556,0.0333515955164195,0.0345516216061964,0.0203614860780269,0.0278347417789605,0.0486177956937502,0.0384570453278145,0.0330132393877558,0.0184773863871728,0.0223127981844684,0.0408189755480454,0.025622751327829,0.0160239506512958,0.0129192661024722,0.0130851256947708,0.020177366438333,0.0255832213485902,0.0224378254149392,0.0429909741665735,0.0228316643136013,0.0256335506752567,0.0257370464715671,0.0327565860786744,0.0347345281022626,0.0141380269082242,0.0515569973281773,0.0161209337896059,0.0416391892001321,0.024949886343476,0.0261403229211223,0.0396869281516371,0.0273799713098575,0.0177855426769963,0.0204427861077088,0.026724013241822,0.0179896352713077,0.0304074575090415,0.0168680076975318,0.0622535826600862,0.0216668784589384,0.0198137707335182,0.0236118185758463,0.0218254924492465,0.109277088550146,0.0287821280030745,0.0220837914931566,0.0675978324061542,0.0284089427504522
0.0201504209581019,0.0172797436602437,0.0325329092458988,0.034184655749863,0.0204175274204682,0.0276827907697052,0.0472115539045471,0.0278774704965277,0.0324464004913173,0.0185914349851042,0.0222060869293102,0.0405150090889628,0.0252369628716189,0.0158023763065234,0.0129652779189341,0.013136570373355,0.0198982822888597,0.0253001070582522,0.0222335501940577,0.0428538303984009,0.0227992894383114,0.025551885579599,0.0253129718148167,0.0327996691250088,0.0344023462580127,0.0140637883061525,0.0515178400041384,0.0146779188554448,0.040408807395753,0.0246742792003695,0.0255409148415781,0.0384701756251113,0.0272231985263795,0.0175690782760834,0.0202454636018892,0.0268421749613009,0.0177333796335546,0.0302138597799442,0.0166831482816721,0.0616854863955849,0.0220852373571281,0.0196406972715423,0.0232551339857001,0.0214609808714162,0.109886943038738,0.0283262992420361,0.0213164657803704,0.0672781998511265,0.0280500097829095
0.0195100100531491,0.0166171276987882,0.0325325119570185,0.034026172046969,0.0202996253548346,0.0275371680386163,0.0478084823897084,0.0279489832106858,0.0326518561579525,0.0181225985515146,0.0221776586787802,0.040423977822584,0.0254131169859547,0.0158754290478081,0.0126899006219972,0.0129923206187939,0.0193190323281108,0.0248968111775501,0.0221950694688454,0.0391143921090327,0.0226561638895555,0.0251226672302042,0.0253485170423494,0.0329005333474673,0.0346793251306463,0.0138111683660265,0.0499134963266765,0.0145016466899094,0.0290007856733778,0.0246435911506202,0.0251030078489555,0.0352743022252447,0.0262667879535702,0.0175464262513739,0.0201845789342865,0.0262690148509848,0.01773324699119,0.0301448866380578,0.016569636405354,0.0620397856899322,0.0217697487499721,0.0195623790344052,0.0227824843809031,0.0216783787014857,0.0990519743276679,0.0282463408996664,0.0209490370619424,0.067572017439238,0.027855891912414
0.0192768563297794,0.0163798416023795,0.0314823212815934,0.0329776862275549,0.0192829165451059,0.0267955186933299,0.0487144202908137,0.0273739714881755,0.0311399897452598,0.0178600468444982,0.0221063557679956,0.0348603950913147,0.0251834973768061,0.0154086999688389,0.0125285536827704,0.0125511023335695,0.0190510510649438,0.0241827466096919,0.0215772532942813,0.0357762304351003,0.0221717074571434,0.0247795448397301,0.022695075548189,0.0332238991071577,0.0342310965189047,0.0136023744714353,0.0500023066955979,0.0143944044390848,0.0271129516900615,0.0239419408957488,0.0249621804022319,0.0342355882964263,0.0258053201786546,0.0172723712676269,0.0182347485062948,0.0258187907084761,0.0170989158522999,0.0293747845797807,0.0154924210860705,0.0624007189884249,0.0217408932891506,0.0186336861310688,0.0223571021406946,0.021451427436128,0.0945259874926311,0.0274450723077237,0.0205438963057732,0.0686060272244521,0.0276796937002921
0.0192487139173455,0.0162262050065714,0.0309232316533072,0.0321571214778785,0.0192369640535791,0.0262894049729214,0.0483743022047557,0.0270920136700808,0.0299890010359325,0.0167963634191778,0.0216264476688437,0.0343322169019011,0.024765566730687,0.0151838402666528,0.0125304635579781,0.0124919446256846,0.0189037789414208,0.0238920615052809,0.0213686715820195,0.0312226106560162,0.021960843460789,0.0248338940803366,0.0216840394058749,0.0332571773616837,0.0341485834177513,0.0135040121994878,0.0499340891556079,0.0144894283355944,0.0268923695106043,0.0235609998184767,0.0249542202637488,0.0337771710579781,0.0255743918135418,0.0170761138937354,0.0180982177450408,0.0255378852843383,0.0169872526995304,0.0289981775802402,0.0156198989469083,0.0625423377293083,0.0219464613169806,0.0185231015886109,0.0220400243499955,0.0212327942297579,0.0913837558662617,0.0269296595470743,0.0202790471678888,0.0690250365646054,0.0274061239174949
0.0190423522874314,0.0159391451831834,0.0310897510080959,0.0321293406843619,0.0191068538538751,0.0263647608476463,0.0487760647189359,0.0266639057685722,0.0303122251293729,0.0166980169088656,0.021543490427112,0.0341436069780538,0.0250006193295921,0.0151861664672047,0.0123463455324425,0.0124574152505122,0.0184372161294458,0.0238631535329746,0.0213279813730639,0.0291630114805514,0.0219664009615671,0.0245451939008378,0.0215137553000068,0.0313510044928022,0.0344045244112884,0.0135784691083311,0.0500704174834353,0.0142116715386589,0.0263825014517586,0.0229903302657482,0.0246300307799969,0.0337906728164628,0.0255220940976791,0.0169579054243038,0.0177428620167547,0.025141879393422,0.0166895696825348,0.0290227288516607,0.015344115474336,0.0626719417401158,0.0217079609954977,0.0185475950449156,0.0218622568750049,0.0214246461079387,0.0915591321793794,0.0269487820449655,0.0202871034001223,0.068948952195244,0.0266548167940457
0.0189944680223795,0.0158459238440804,0.0310328806913389,0.0319762495379042,0.0188487807228314,0.0256617753936605,0.0489941754400365,0.0265469589378861,0.0303062454951616,0.0164195016177095,0.0211426224355136,0.0329803330410636,0.0241633799415999,0.0149611759951666,0.0121251876389736,0.0123905757774108,0.0183807540701322,0.0237143804599893,0.0212458840109336,0.0291431353363955,0.0218226109257468,0.0243994869223729,0.021407784600327,0.0306478822062211,0.0345102267243872,0.0130068309337502,0.0492771396919997,0.0140763549346612,0.026175829414235,0.0228334733132637,0.0240581084285905,0.0336152916979951,0.0253512677921368,0.0169715197672995,0.0175877569814058,0.0247682711542387,0.016503695349096,0.0288726887391925,0.0152361619426645,0.0625592558478962,0.0214196001911436,0.0183316694402216,0.0211038241583909,0.0214895550876726,0.0850542692286867,0.0269036496027172,0.019844825628506,0.0689956730854299,0.0266272151624272
0.0190755847448152,0.0159818427244131,0.0306451989759366,0.031130055535949,0.0188564953859953,0.0252775893373685,0.0485986681641897,0.024026151279259,0.0287813324384431,0.0164367306916099,0.0208786034098388,0.0323762577545007,0.023678984915597,0.0147510640917638,0.0118615434651251,0.0119639333460317,0.0182204457351509,0.0234248194375361,0.0212062281744147,0.0284398899848933,0.0217803500572632,0.0244596745839786,0.0187518578259606,0.0307150568441591,0.033857044153161,0.012902527181857,0.0491806111628693,0.0141484434471014,0.0253212853133941,0.0227691992799021,0.0242515835267336,0.0333553693252686,0.0248468068654548,0.0168355941699916,0.0175429322487379,0.0247847513053686,0.015751648570311,0.0286805319926123,0.0152353184314687,0.0617879510598797,0.0217393929705915,0.0171839897595506,0.0210823787646789,0.0211677605589015,0.0830317633511322,0.0264730181066342,0.0193661063642676,0.0662792101142637,0.0267231878804647
0.0186626411702137,0.0159449618401275,0.0302139273565778,0.030274231490239,0.0187130461281305,0.0249381257716557,0.0472963642068307,0.0235976207857278,0.0278911531726878,0.0165928759883423,0.0206085714415014,0.0321580896923916,0.0233159568120023,0.0142284472964258,0.0120732170501698,0.0117315107463731,0.0180982181348174,0.0234132544328909,0.021008389428495,0.0282288369197831,0.0217695955181098,0.0242374760760047,0.0188767705084344,0.030670862513647,0.0327448202447246,0.0126959567466268,0.0489508309189793,0.0138507953113664,0.0254490113602969,0.0226499623600305,0.024162401901131,0.0328221875735731,0.0248509771462306,0.0162671282494145,0.0169640901153588,0.02450728317051,0.015868222091462,0.0284898710852911,0.0154593145418399,0.060071948139254,0.0224036443846443,0.017409044105623,0.0210626672354266,0.0204695891902236,0.082560170949046,0.0256838785777486,0.019008469246791,0.0644361482290345,0.026868975645036
